PART_ID,STRT_NUM,STRT_DSC,COMP_STRT,POST_CD,CITY_NAME,CNTR_NAME,STRT_VALD_DTTM,END_VALD_DTTM,EXEC_ID
5834,89,NomVoie7327596,NULL,#0296,Ville11,Pays2,2013-04-23 03:56:38,2013-04-23 03:56:38,12345
3678,75,NomVoie2417296,NULL,#4877,Ville3,Pays2,2020-01-18 20:55:45,2020-01-18 20:55:45,12345
1480,60,NomVoie606551,NULL,#0240,Ville24,Pays4,2011-01-01 02:37:53,2011-01-01 02:37:53,12345
4704,98,NomVoie1022359,NULL,#1697,Ville19,Pays1,2001-07-27 21:20:16,2001-07-27 21:20:16,12345
5035,57,NomVoie4823925,NULL,#3621,Ville15,Pays1,2005-06-04 17:22:44,2005-06-04 17:22:44,12345
1510,17,NomVoie576701,NULL,#0001,Ville3,Pays1,2013-06-25 08:44:45,2013-06-25 08:44:45,12345
7046,51,NomVoie2933294,NULL,#2922,Ville23,Pays1,2011-09-15 01:21:50,2011-09-15 01:21:50,12345
6291,77,NomVoie9229983,NULL,#0889,Ville13,Pays2,2009-01-20 01:40:35,2009-01-20 01:40:35,12345
3717,91,NomVoie217478,NULL,#0697,Ville6,Pays3,2019-02-10 02:57:17,2019-02-10 02:57:17,12345
6547,4,NomVoie3431145,NULL,#7228,Ville4,Pays4,2001-03-16 01:37:14,2001-03-16 01:37:14,12345
7669,50,NomVoie1136215,NULL,#2625,Ville16,Pays3,2015-02-24 18:09:49,2015-02-24 18:09:49,12345
3412,55,NomVoie3116123,NULL,#3644,Ville6,Pays4,2018-06-04 13:22:50,2018-06-04 13:22:50,12345
3635,24,NomVoie9117104,NULL,#4081,Ville7,Pays2,2007-08-14 04:25:14,2007-08-14 04:25:14,12345
1146,62,NomVoie434879,NULL,#9728,Ville9,Pays4,1997-04-16 01:45:37,1997-04-16 01:45:37,12345
7016,3,NomVoie5633185,NULL,#8071,Ville13,Pays2,2003-04-02 22:07:30,2003-04-02 22:07:30,12345
4337,90,NomVoie2120636,NULL,#4767,Ville15,Pays2,2001-10-21 14:33:39,2001-10-21 14:33:39,12345
1726,28,NomVoie857844,NULL,#8774,Ville5,Pays1,2000-02-04 07:52:08,2000-02-04 07:52:08,12345
10574,60,NomVoie4849838,NULL,#0949,Ville15,Pays3,2014-06-19 12:51:15,2014-06-19 12:51:15,12345
9037,16,NomVoie6142760,NULL,#3428,Ville7,Pays1,2011-01-02 10:27:05,2011-01-02 10:27:05,12345
7425,88,NomVoie8234989,NULL,#1856,Ville20,Pays2,2003-04-22 09:55:37,2003-04-22 09:55:37,12345
1821,34,NomVoie898364,NULL,#7514,Ville16,Pays3,2012-11-06 14:55:06,2012-11-06 14:55:06,12345
3128,2,NomVoie2814671,NULL,#8337,Ville15,Pays1,2013-10-16 12:47:05,2013-10-16 12:47:05,12345
9784,69,NomVoie4846249,NULL,#0139,Ville23,Pays2,2019-07-16 04:14:22,2019-07-16 04:14:22,12345
2786,61,NomVoie8913057,NULL,#2767,Ville15,Pays4,2010-07-21 09:37:10,2010-07-21 09:37:10,12345
5784,24,NomVoie6927392,NULL,#5108,Ville25,Pays4,2000-06-07 07:56:43,2000-06-07 07:56:43,12345
5716,67,NomVoie7427092,NULL,#2728,Ville20,Pays1,2016-02-18 19:44:58,2016-02-18 19:44:58,12345
7429,95,NomVoie3535009,NULL,#3890,Ville18,Pays1,2021-06-04 13:13:19,2021-06-04 13:13:19,12345
973,67,NomVoie444050,NULL,#4612,Ville8,Pays1,2008-08-03 06:52:01,2008-08-03 06:52:01,12345
10126,34,NomVoie2547879,NULL,#6452,Ville19,Pays2,2004-01-10 10:43:55,2004-01-10 10:43:55,12345
10097,10,NomVoie3547753,NULL,#5905,Ville6,Pays1,1997-04-15 17:21:55,1997-04-15 17:21:55,12345
5501,33,NomVoie2226095,NULL,#8597,Ville14,Pays4,2020-04-21 04:25:47,2020-04-21 04:25:47,12345
2021,54,NomVoie599314,NULL,#0334,Ville8,Pays1,2007-11-23 16:38:08,2007-11-23 16:38:08,12345
10033,97,NomVoie747509,NULL,#8655,Ville1,Pays1,2018-03-17 08:47:19,2018-03-17 08:47:19,12345
4711,85,NomVoie5422392,NULL,#3957,Ville21,Pays1,2009-01-25 22:59:16,2009-01-25 22:59:16,12345
8539,38,NomVoie2540376,NULL,#2394,Ville20,Pays3,2014-03-14 09:11:27,2014-03-14 09:11:27,12345
7664,43,NomVoie7736196,NULL,#7982,Ville13,Pays2,1998-05-23 08:07:24,1998-05-23 08:07:24,12345
3746,72,NomVoie6617645,NULL,#7161,Ville14,Pays2,1999-08-20 22:04:35,1999-08-20 22:04:35,12345
7106,58,NomVoie8033573,NULL,#8825,Ville19,Pays2,2007-01-22 09:05:47,2007-01-22 09:05:47,12345
4196,74,NomVoie1319935,NULL,#1665,Ville3,Pays1,2021-06-17 06:28:39,2021-06-17 06:28:39,12345
1962,77,NomVoie409095,NULL,#7579,Ville22,Pays2,2002-10-23 12:47:35,2002-10-23 12:47:35,12345
6914,19,NomVoie6332824,NULL,#1190,Ville14,Pays2,2007-04-05 06:29:38,2007-04-05 06:29:38,12345
5285,71,NomVoie8625025,NULL,#8146,Ville18,Pays1,1998-07-26 09:49:44,1998-07-26 09:49:44,12345
8330,38,NomVoie1939321,NULL,#1333,Ville21,Pays2,2005-02-20 09:21:27,2005-02-20 09:21:27,12345
7441,16,NomVoie3235059,NULL,#3812,Ville3,Pays2,2018-07-19 17:34:15,2018-07-19 17:34:15,12345
4779,49,NomVoie8122720,NULL,#2079,Ville2,Pays1,2009-05-05 02:21:02,2009-05-05 02:21:02,12345
364,48,NomVoie991088,NULL,#2107,Ville1,Pays3,2011-08-21 11:37:19,2011-08-21 11:37:19,12345
5567,79,NomVoie326445,NULL,#6465,Ville7,Pays1,2012-09-23 02:44:45,2012-09-23 02:44:45,12345
4787,44,NomVoie5722749,NULL,#4055,Ville22,Pays2,2015-04-07 13:53:50,2015-04-07 13:53:50,12345
9837,74,NomVoie7046469,NULL,#7284,Ville8,Pays2,2021-06-05 19:50:25,2021-06-05 19:50:25,12345
8128,31,NomVoie9138408,NULL,#2062,Ville8,Pays2,2008-05-26 08:49:41,2008-05-26 08:49:41,12345
9002,41,NomVoie4942611,NULL,#5445,Ville11,Pays2,2017-08-26 18:20:08,2017-08-26 18:20:08,12345
775,60,NomVoie133085,NULL,#0629,Ville3,Pays1,2008-08-17 03:59:07,2008-08-17 03:59:07,12345
3789,30,NomVoie9117859,NULL,#8627,Ville9,Pays1,2018-02-04 14:50:01,2018-02-04 14:50:01,12345
825,17,NomVoie93341,NULL,#1566,Ville25,Pays1,2021-09-13 01:27:50,2021-09-13 01:27:50,12345
10389,29,NomVoie5549034,NULL,#1908,Ville3,Pays3,2018-05-15 01:26:48,2018-05-15 01:26:48,12345
4605,77,NomVoie5421932,NULL,#7370,Ville10,Pays3,2010-10-24 22:12:16,2010-10-24 22:12:16,12345
9298,6,NomVoie2043934,NULL,#8647,Ville2,Pays3,2004-01-23 14:30:28,2004-01-23 14:30:28,12345
9393,51,NomVoie3044375,NULL,#3592,Ville18,Pays1,2021-08-12 23:42:38,2021-08-12 23:42:38,12345
6461,52,NomVoie2530706,NULL,#9539,Ville25,Pays4,2023-11-05 02:37:09,2023-11-05 02:37:09,12345
4214,41,NomVoie4220029,NULL,#1311,Ville23,Pays2,2011-04-09 20:35:29,2011-04-09 20:35:29,12345
5360,23,NomVoie2325409,NULL,#2038,Ville7,Pays2,2020-06-10 03:19:17,2020-06-10 03:19:17,12345
9587,4,NomVoie5745247,NULL,#0279,Ville23,Pays1,2003-04-05 19:19:53,2003-04-05 19:19:53,12345
1805,65,NomVoie258233,NULL,#3542,Ville1,Pays1,2002-06-01 16:53:10,2002-06-01 16:53:10,12345
1515,10,NomVoie126719,NULL,#0741,Ville10,Pays1,2010-08-09 04:16:02,2010-08-09 04:16:02,12345
10411,8,NomVoie3249120,NULL,#9915,Ville2,Pays2,2008-02-11 03:33:07,2008-02-11 03:33:07,12345
8261,37,NomVoie5139025,NULL,#5541,Ville5,Pays2,2009-11-22 01:50:12,2009-11-22 01:50:12,12345
5778,61,NomVoie3727373,NULL,#5983,Ville13,Pays1,2013-09-03 13:38:20,2013-09-03 13:38:20,12345
5190,46,NomVoie3124601,NULL,#9219,Ville2,Pays1,2021-08-15 19:07:14,2021-08-15 19:07:14,12345
6944,19,NomVoie4132946,NULL,#3028,Ville6,Pays2,2010-02-19 20:10:54,2010-02-19 20:10:54,12345
6622,18,NomVoie3931488,NULL,#0827,Ville20,Pays1,1997-06-08 03:26:56,1997-06-08 03:26:56,12345
10464,59,NomVoie5049300,NULL,#1819,Ville19,Pays1,2012-08-23 04:49:10,2012-08-23 04:49:10,12345
2091,97,NomVoie489677,NULL,#9148,Ville7,Pays2,2014-10-15 15:40:41,2014-10-15 15:40:41,12345
4705,25,NomVoie4922365,NULL,#2340,Ville16,Pays2,2022-01-25 11:45:44,2022-01-25 11:45:44,12345
2881,98,NomVoie6913494,NULL,#9207,Ville14,Pays4,2003-05-12 14:36:46,2003-05-12 14:36:46,12345
782,87,NomVoie343139,NULL,#0919,Ville6,Pays2,2000-10-18 14:28:35,2000-10-18 14:28:35,12345
10523,6,NomVoie5049564,NULL,#5486,Ville19,Pays2,2008-02-06 17:11:15,2008-02-06 17:11:15,12345
6975,12,NomVoie8933040,NULL,#2915,Ville9,Pays2,2016-09-14 01:28:26,2016-09-14 01:28:26,12345
2408,14,NomVoie111220,NULL,#0395,Ville2,Pays1,2001-07-18 18:48:08,2001-07-18 18:48:08,12345
6251,76,NomVoie5229764,NULL,#7329,Ville7,Pays2,2015-06-11 17:36:31,2015-06-11 17:36:31,12345
6957,88,NomVoie6632992,NULL,#2178,Ville7,Pays1,2008-02-01 13:21:28,2008-02-01 13:21:28,12345
6582,54,NomVoie531285,NULL,#5074,Ville2,Pays2,2019-02-13 01:21:35,2019-02-13 01:21:35,12345
1862,1,NomVoie908595,NULL,#0999,Ville9,Pays2,2000-04-04 17:36:12,2000-04-04 17:36:12,12345
1494,75,NomVoie906605,NULL,#1247,Ville7,Pays1,2017-02-14 18:42:50,2017-02-14 18:42:50,12345
6123,74,NomVoie4529019,NULL,#0509,Ville17,Pays3,2018-11-02 12:47:13,2018-11-02 12:47:13,12345
5122,88,NomVoie1824311,NULL,#4647,Ville12,Pays2,2012-09-23 22:07:56,2012-09-23 22:07:56,12345
1682,29,NomVoie357590,NULL,#9280,Ville10,Pays2,2021-04-19 04:39:34,2021-04-19 04:39:34,12345
3988,94,NomVoie5518851,NULL,#0561,Ville13,Pays1,2006-03-17 11:32:13,2006-03-17 11:32:13,12345
1602,0,NomVoie987166,NULL,#7676,Ville22,Pays2,1999-10-19 02:12:33,1999-10-19 02:12:33,12345
5721,52,NomVoie8327110,NULL,#5166,Ville14,Pays2,2022-05-27 08:13:15,2022-05-27 08:13:15,12345
7145,86,NomVoie2733703,NULL,#3452,Ville23,Pays2,2023-07-05 15:49:26,2023-07-05 15:49:26,12345
8339,88,NomVoie3939359,NULL,#5857,Ville3,Pays2,1998-08-05 13:14:51,1998-08-05 13:14:51,12345
7291,99,NomVoie8734355,NULL,#4040,Ville24,Pays1,2018-09-15 10:44:25,2018-09-15 10:44:25,12345
4252,93,NomVoie1520218,NULL,#9199,Ville13,Pays1,2012-02-22 18:22:36,2012-02-22 18:22:36,12345
3047,55,NomVoie2814301,NULL,#8632,Ville1,Pays1,1997-06-20 10:45:02,1997-06-20 10:45:02,12345
4839,81,NomVoie7122990,NULL,#2425,Ville3,Pays1,2004-03-03 03:25:47,2004-03-03 03:25:47,12345
5914,56,NomVoie3728016,NULL,#8633,Ville8,Pays2,2020-08-26 13:57:40,2020-08-26 13:57:40,12345
3280,84,NomVoie915486,NULL,#8675,Ville10,Pays2,2020-07-03 17:49:22,2020-07-03 17:49:22,12345
4487,93,NomVoie821360,NULL,#5215,Ville20,Pays2,2009-04-10 20:58:34,2009-04-10 20:58:34,12345
5707,42,NomVoie6827068,NULL,#9309,Ville23,Pays1,2005-11-21 18:53:39,2005-11-21 18:53:39,12345
10570,68,NomVoie6249822,NULL,#9922,Ville5,Pays1,2021-08-24 03:23:15,2021-08-24 03:23:15,12345
4614,82,NomVoie3121988,NULL,#0697,Ville24,Pays1,2006-03-24 03:39:48,2006-03-24 03:39:48,12345
1797,97,NomVoie988189,NULL,#6939,Ville18,Pays1,2018-01-21 03:52:26,2018-01-21 03:52:26,12345
7122,73,NomVoie6333625,NULL,#8860,Ville8,Pays3,1997-01-27 16:01:32,1997-01-27 16:01:32,12345
3797,36,NomVoie3417889,NULL,#6368,Ville7,Pays1,2009-08-20 06:51:52,2009-08-20 06:51:52,12345
9550,40,NomVoie9945069,NULL,#8937,Ville10,Pays2,2000-02-07 10:28:58,2000-02-07 10:28:58,12345
2232,35,NomVoie2010417,NULL,#4667,Ville3,Pays1,2008-10-21 04:36:48,2008-10-21 04:36:48,12345
6430,94,NomVoie1730591,NULL,#8970,Ville8,Pays2,2005-02-01 22:48:07,2005-02-01 22:48:07,12345
7897,96,NomVoie9537303,NULL,#4824,Ville23,Pays2,2012-03-15 08:12:05,2012-03-15 08:12:05,12345
881,50,NomVoie363568,NULL,#0615,Ville8,Pays2,2007-10-13 21:59:36,2007-10-13 21:59:36,12345
1495,90,NomVoie736606,NULL,#6980,Ville5,Pays1,2007-04-10 13:45:43,2007-04-10 13:45:43,12345
2530,21,NomVoie5111809,NULL,#0501,Ville2,Pays1,2009-06-06 07:30:40,2009-06-06 07:30:40,12345
10391,50,NomVoie2549041,NULL,#1449,Ville1,Pays2,2009-09-17 22:13:49,2009-09-17 22:13:49,12345
942,76,NomVoie173861,NULL,#2322,Ville17,Pays1,2012-03-27 04:45:33,2012-03-27 04:45:33,12345
9065,68,NomVoie9142898,NULL,#2906,Ville20,Pays1,2001-06-05 13:39:45,2001-06-05 13:39:45,12345
1523,6,NomVoie556762,NULL,#0191,Ville17,Pays1,2009-03-05 03:11:39,2009-03-05 03:11:39,12345
4901,27,NomVoie3823277,NULL,#3490,Ville1,Pays2,2005-06-23 05:15:36,2005-06-23 05:15:36,12345
2184,77,NomVoie1710180,NULL,#4509,Ville8,Pays1,2019-07-03 16:57:25,2019-07-03 16:57:25,12345
9487,44,NomVoie9644808,NULL,#1890,Ville8,Pays1,2016-07-14 16:31:02,2016-07-14 16:31:02,12345
4527,78,NomVoie9021542,NULL,#6991,Ville25,Pays3,2021-08-19 15:48:37,2021-08-19 15:48:37,12345
7936,49,NomVoie5937508,NULL,#6899,Ville23,Pays2,2023-07-26 14:43:02,2023-07-26 14:43:02,12345
3270,74,NomVoie4015420,NULL,#3138,Ville14,Pays1,2018-11-20 11:56:15,2018-11-20 11:56:15,12345
4722,92,NomVoie9122455,NULL,#3304,Ville23,Pays2,2003-07-15 22:44:10,2003-07-15 22:44:10,12345
2493,73,NomVoie3211633,NULL,#3375,Ville17,Pays2,2019-11-01 01:12:28,2019-11-01 01:12:28,12345
317,46,NomVoie19890,NULL,#1628,Ville7,Pays3,2017-02-24 07:53:43,2017-02-24 07:53:43,12345
8916,73,NomVoie9242181,NULL,#7341,Ville10,Pays1,2000-05-17 22:07:02,2000-05-17 22:07:02,12345
3235,40,NomVoie9915275,NULL,#1645,Ville20,Pays2,1999-06-17 15:35:49,1999-06-17 15:35:49,12345
3144,34,NomVoie4914754,NULL,#5092,Ville11,Pays2,2003-02-10 17:10:21,2003-02-10 17:10:21,12345
10114,73,NomVoie347840,NULL,#9262,Ville17,Pays1,2001-11-04 02:28:20,2001-11-04 02:28:20,12345
2985,40,NomVoie6814019,NULL,#9865,Ville17,Pays1,2008-04-24 15:52:16,2008-04-24 15:52:16,12345
9093,9,NomVoie3943032,NULL,#4337,Ville5,Pays2,2016-03-27 21:35:32,2016-03-27 21:35:32,12345
4365,49,NomVoie120756,NULL,#1520,Ville6,Pays2,1999-04-18 02:02:16,1999-04-18 02:02:16,12345
1052,12,NomVoie554459,NULL,#1494,Ville7,Pays3,2003-04-11 05:23:19,2003-04-11 05:23:19,12345
1803,96,NomVoie108216,NULL,#6936,Ville7,Pays2,2010-11-04 23:50:14,2010-11-04 23:50:14,12345
6919,94,NomVoie5532838,NULL,#8104,Ville18,Pays1,2023-02-22 09:03:07,2023-02-22 09:03:07,12345
1479,67,NomVoie76547,NULL,#5640,Ville12,Pays2,1998-06-08 23:30:15,1998-06-08 23:30:15,12345
7849,87,NomVoie8537071,NULL,#2215,Ville23,Pays4,2022-10-14 20:45:27,2022-10-14 20:45:27,12345
402,27,NomVoie871253,NULL,#7818,Ville19,Pays2,2002-10-11 06:29:35,2002-10-11 06:29:35,12345
7252,85,NomVoie9234177,NULL,#7076,Ville13,Pays2,2014-02-11 16:27:25,2014-02-11 16:27:25,12345
9966,56,NomVoie1547100,NULL,#8840,Ville7,Pays1,1998-06-10 11:14:23,1998-06-10 11:14:23,12345
5811,65,NomVoie1427498,NULL,#5946,Ville9,Pays3,2004-11-11 20:09:22,2004-11-11 20:09:22,12345
4805,61,NomVoie8722832,NULL,#3292,Ville16,Pays1,2002-03-05 06:27:01,2002-03-05 06:27:01,12345
4769,19,NomVoie7222674,NULL,#9843,Ville20,Pays1,1998-01-25 22:18:36,1998-01-25 22:18:36,12345
8486,55,NomVoie1340037,NULL,#7087,Ville19,Pays2,2017-03-27 07:29:39,2017-03-27 07:29:39,12345
4706,72,NomVoie1322370,NULL,#5085,Ville1,Pays1,2013-05-24 02:46:43,2013-05-24 02:46:43,12345
1558,99,NomVoie16932,NULL,#6982,Ville18,Pays1,1997-07-18 19:45:34,1997-07-18 19:45:34,12345
6091,4,NomVoie2328890,NULL,#6765,Ville2,Pays3,2006-07-20 15:19:26,2006-07-20 15:19:26,12345
2154,33,NomVoie7310043,NULL,#1030,Ville7,Pays4,2023-10-12 12:51:04,2023-10-12 12:51:04,12345
8147,45,NomVoie9938499,NULL,#3660,Ville11,Pays2,2014-02-14 04:38:43,2014-02-14 04:38:43,12345
3083,99,NomVoie6814484,NULL,#1551,Ville6,Pays2,2004-08-24 12:32:48,2004-08-24 12:32:48,12345
2644,37,NomVoie5812389,NULL,#3527,Ville9,Pays2,2018-01-16 01:20:58,2018-01-16 01:20:58,12345
6639,15,NomVoie8031578,NULL,#0149,Ville8,Pays1,1997-01-04 13:03:47,1997-01-04 13:03:47,12345
9082,34,NomVoie5542997,NULL,#9454,Ville13,Pays2,2002-08-04 05:03:51,2002-08-04 05:03:51,12345
6807,62,NomVoie6132353,NULL,#5572,Ville25,Pays2,2010-06-27 23:57:24,2010-06-27 23:57:24,12345
9933,26,NomVoie1146897,NULL,#6444,Ville14,Pays2,2003-08-03 21:37:12,2003-08-03 21:37:12,12345
9761,35,NomVoie3046098,NULL,#5457,Ville17,Pays1,1999-01-17 20:32:59,1999-01-17 20:32:59,12345
4811,81,NomVoie6322856,NULL,#8008,Ville15,Pays2,2001-06-26 06:18:35,2001-06-26 06:18:35,12345
6049,87,NomVoie928688,NULL,#8619,Ville15,Pays3,2013-08-20 01:11:03,2013-08-20 01:11:03,12345
544,80,NomVoie631952,NULL,#7133,Ville23,Pays2,1997-05-24 14:36:01,1997-05-24 14:36:01,12345
4266,17,NomVoie7820286,NULL,#0407,Ville15,Pays2,1997-03-01 16:05:54,1997-03-01 16:05:54,12345
850,99,NomVoie363444,NULL,#1163,Ville11,Pays4,2012-04-26 08:12:06,2012-04-26 08:12:06,12345
7576,53,NomVoie4435714,NULL,#0411,Ville15,Pays2,2013-08-16 02:50:33,2013-08-16 02:50:33,12345
3178,80,NomVoie814921,NULL,#0917,Ville6,Pays5,1999-11-04 13:05:03,1999-11-04 13:05:03,12345
3646,73,NomVoie017157,NULL,#1953,Ville16,Pays4,1997-06-11 03:53:33,1997-06-11 03:53:33,12345
6372,65,NomVoie9530328,NULL,#4748,Ville7,Pays2,2008-11-13 14:29:52,2008-11-13 14:29:52,12345
10337,74,NomVoie9148858,NULL,#1938,Ville5,Pays2,2000-02-17 08:47:48,2000-02-17 08:47:48,12345
5992,83,NomVoie9628376,NULL,#4017,Ville23,Pays1,2006-10-11 17:51:09,2006-10-11 17:51:09,12345
10065,40,NomVoie4747641,NULL,#4080,Ville12,Pays2,2005-06-01 22:41:34,2005-06-01 22:41:34,12345
5022,50,NomVoie9823886,NULL,#9721,Ville20,Pays2,2020-06-26 19:15:09,2020-06-26 19:15:09,12345
103,62,NomVoie593,NULL,#0526,Ville3,Pays3,2017-07-24 04:04:57,2017-07-24 04:04:57,12345
8779,15,NomVoie3241564,NULL,#3327,Ville17,Pays1,2011-06-25 19:12:09,2011-06-25 19:12:09,12345
7883,96,NomVoie5537237,NULL,#4218,Ville10,Pays1,2002-09-12 05:57:24,2002-09-12 05:57:24,12345
10212,79,NomVoie3648316,NULL,#2925,Ville3,Pays1,1997-01-01 15:57:54,1997-01-01 15:57:54,12345
5245,34,NomVoie3324825,NULL,#5737,Ville12,Pays1,2021-11-13 12:14:49,2021-11-13 12:14:49,12345
6983,39,NomVoie8833077,NULL,#5540,Ville16,Pays3,2008-05-22 05:21:02,2008-05-22 05:21:02,12345
6900,84,NomVoie732744,NULL,#9648,Ville25,Pays1,2021-08-18 05:15:40,2021-08-18 05:15:40,12345
1756,36,NomVoie577969,NULL,#8745,Ville18,Pays3,2011-08-23 07:41:26,2011-08-23 07:41:26,12345
7656,54,NomVoie4936160,NULL,#0987,Ville6,Pays2,2020-11-20 08:36:46,2020-11-20 08:36:46,12345
2000,87,NomVoie829240,NULL,#5396,Ville14,Pays2,2000-06-25 23:26:34,2000-06-25 23:26:34,12345
9351,22,NomVoie1644223,NULL,#7902,Ville1,Pays4,2015-09-01 18:44:54,2015-09-01 18:44:54,12345
7322,36,NomVoie834490,NULL,#1723,Ville17,Pays1,2014-02-08 05:11:15,2014-02-08 05:11:15,12345
8129,93,NomVoie738412,NULL,#3221,Ville4,Pays1,2022-02-15 18:13:06,2022-02-15 18:13:06,12345
10249,24,NomVoie9748460,NULL,#7600,Ville14,Pays2,2013-08-19 04:26:38,2013-08-19 04:26:38,12345
5680,6,NomVoie7726920,NULL,#7326,Ville2,Pays1,2014-05-10 10:34:28,2014-05-10 10:34:28,12345
2682,39,NomVoie9312564,NULL,#5954,Ville3,Pays1,2017-09-15 14:44:44,2017-09-15 14:44:44,12345
8055,36,NomVoie1938024,NULL,#5159,Ville9,Pays1,2005-06-08 23:19:49,2005-06-08 23:19:49,12345
1696,62,NomVoie667654,NULL,#9347,Ville16,Pays2,2008-01-16 20:04:27,2008-01-16 20:04:27,12345
4028,45,NomVoie2719069,NULL,#2840,Ville24,Pays1,2001-07-26 05:50:19,2001-07-26 05:50:19,12345
1163,29,NomVoie774987,NULL,#5511,Ville2,Pays2,2008-08-13 02:17:28,2008-08-13 02:17:28,12345
3174,34,NomVoie414907,NULL,#2039,Ville6,Pays1,2021-10-09 05:58:20,2021-10-09 05:58:20,12345
3909,92,NomVoie7018432,NULL,#1186,Ville14,Pays2,2011-02-27 22:27:44,2011-02-27 22:27:44,12345
4348,13,NomVoie9420689,NULL,#0919,Ville14,Pays2,2018-02-07 01:58:26,2018-02-07 01:58:26,12345
2244,18,NomVoie510481,NULL,#7423,Ville13,Pays3,2011-01-15 17:42:53,2011-01-15 17:42:53,12345
2118,54,NomVoie909820,NULL,#7965,Ville11,Pays3,2005-03-11 07:44:52,2005-03-11 07:44:52,12345
6244,70,NomVoie6629711,NULL,#7350,Ville10,Pays1,2017-07-04 03:08:01,2017-07-04 03:08:01,12345
8860,21,NomVoie3941929,NULL,#7575,Ville13,Pays1,2010-08-22 11:35:30,2010-08-22 11:35:30,12345
813,89,NomVoie863289,NULL,#4300,Ville8,Pays2,2002-02-18 19:03:14,2002-02-18 19:03:14,12345
8604,97,NomVoie7840733,NULL,#7088,Ville6,Pays1,1997-02-05 12:39:54,1997-02-05 12:39:54,12345
3864,13,NomVoie5418234,NULL,#0035,Ville25,Pays1,2021-04-26 09:01:34,2021-04-26 09:01:34,12345
7675,94,NomVoie2436227,NULL,#0440,Ville15,Pays3,2002-11-03 07:38:19,2002-11-03 07:38:19,12345
2327,57,NomVoie6810833,NULL,#5569,Ville11,Pays3,2007-06-05 16:08:05,2007-06-05 16:08:05,12345
7604,92,NomVoie935843,NULL,#8602,Ville19,Pays1,2019-03-02 12:10:02,2019-03-02 12:10:02,12345
3389,59,NomVoie5516012,NULL,#6700,Ville20,Pays1,2000-10-11 01:53:42,2000-10-11 01:53:42,12345
7533,38,NomVoie4935500,NULL,#7999,Ville22,Pays1,2000-09-24 05:48:08,2000-09-24 05:48:08,12345
5564,23,NomVoie8826420,NULL,#9724,Ville7,Pays2,2010-04-17 15:53:42,2010-04-17 15:53:42,12345
5070,6,NomVoie2924109,NULL,#3685,Ville7,Pays1,2017-03-21 19:12:39,2017-03-21 19:12:39,12345
879,53,NomVoie383563,NULL,#8873,Ville25,Pays2,1998-05-08 17:48:10,1998-05-08 17:48:10,12345
4280,42,NomVoie2420337,NULL,#6906,Ville25,Pays4,2007-07-26 14:48:54,2007-07-26 14:48:54,12345
8773,78,NomVoie4841518,NULL,#5771,Ville3,Pays1,2014-09-17 17:06:38,2014-09-17 17:06:38,12345
10576,9,NomVoie9149857,NULL,#3045,Ville25,Pays2,2013-07-21 07:34:41,2013-07-21 07:34:41,12345
8636,16,NomVoie7940882,NULL,#3878,Ville18,Pays2,2012-07-16 05:48:20,2012-07-16 05:48:20,12345
3318,93,NomVoie7615647,NULL,#9372,Ville9,Pays3,1997-03-10 11:56:36,1997-03-10 11:56:36,12345
119,14,NomVoie5078,NULL,#0708,Ville19,Pays1,2004-02-06 02:45:48,2004-02-06 02:45:48,12345
4450,25,NomVoie8821212,NULL,#8899,Ville13,Pays3,1997-02-10 22:55:28,1997-02-10 22:55:28,12345
8098,43,NomVoie9838210,NULL,#6669,Ville21,Pays2,2015-03-08 19:57:03,2015-03-08 19:57:03,12345
274,95,NomVoie72725,NULL,#1250,Ville8,Pays3,2022-01-26 22:26:56,2022-01-26 22:26:56,12345
3590,71,NomVoie1916920,NULL,#0531,Ville7,Pays2,2003-11-05 14:25:02,2003-11-05 14:25:02,12345
6175,32,NomVoie1629342,NULL,#5775,Ville18,Pays1,2022-07-18 11:08:13,2022-07-18 11:08:13,12345
3041,50,NomVoie8314279,NULL,#4129,Ville14,Pays2,1997-07-08 04:59:50,1997-07-08 04:59:50,12345
3863,87,NomVoie3218231,NULL,#0570,Ville24,Pays1,2019-07-14 10:34:18,2019-07-14 10:34:18,12345
5577,45,NomVoie3026492,NULL,#5721,Ville2,Pays2,2014-05-09 13:28:41,2014-05-09 13:28:41,12345
3224,52,NomVoie315218,NULL,#0286,Ville10,Pays2,2001-09-25 11:12:43,2001-09-25 11:12:43,12345
6117,91,NomVoie3128981,NULL,#2621,Ville12,Pays1,2013-11-17 22:30:44,2013-11-17 22:30:44,12345
1141,59,NomVoie274845,NULL,#9235,Ville22,Pays3,2019-02-05 01:54:11,2019-02-05 01:54:11,12345
8989,26,NomVoie4942549,NULL,#7911,Ville25,Pays1,2009-02-25 10:02:14,2009-02-25 10:02:14,12345
4791,57,NomVoie1922778,NULL,#5455,Ville4,Pays2,2004-01-05 18:31:49,2004-01-05 18:31:49,12345
8063,58,NomVoie7238046,NULL,#4982,Ville22,Pays3,2019-06-24 18:50:24,2019-06-24 18:50:24,12345
8663,47,NomVoie4040997,NULL,#4574,Ville20,Pays2,2005-09-08 13:46:18,2005-09-08 13:46:18,12345
4126,43,NomVoie8219548,NULL,#1756,Ville24,Pays2,2002-06-07 13:32:10,2002-06-07 13:32:10,12345
9280,35,NomVoie5343860,NULL,#6003,Ville17,Pays2,2018-11-25 01:01:28,2018-11-25 01:01:28,12345
